Input.image_url,Answer.category.label
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1437394.png,No
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/852324.png,Yes
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/613337.png,No
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/511902.png,No
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/609677.png,Yes
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/885282.png,Yes
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1113051.png,No
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/615266.png,No
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/713780.png,Yes
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/895079.png,Yes
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1125428.png,Yes
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/849635.png,No
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/909720.png,No
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1138563.png,No
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1518371.png,Yes
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1018463.png,No
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/941743.png,No
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1140481.png,Yes
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/80061.png,No
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1079924.png,Yes
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/733824.png,No
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1146401.png,Yes
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/367309.png,Yes
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1188149.png,Yes
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/782597.png,No
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1183566.png,No
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/375570.png,Yes
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1240187.png,No
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/810051.png,No
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1295559.png,Yes
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/377015.png,Yes
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1224363.png,Yes
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/196705.png,Yes
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/917428.png,Yes
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1392838.png,Yes
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/223550.png,Yes
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1024631.png,Yes
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1334510.png,Yes
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/28087.png,Yes
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/275568.png,Yes
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1276316.png,No
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1219285.png,No
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1370690.png,Yes
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/58598.png,No
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1260557.png,Yes
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/441999.png,No
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1469045.png,No
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/59921.png,Yes
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1367580.png,Yes
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/104139.png,No
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/471867.png,Yes
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/41925.png,Yes
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/307168.png,No
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/126470.png,Yes
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1372336.png,No
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/502429.png,Yes
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/276788.png,Yes
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/240146.png,No
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1395215.png,No
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/349260.png,Yes
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/659444.png,No
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/605296.png,Yes
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/419974.png,Yes
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/472284.png,No
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1439715.png,Yes
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/497584.png,Yes
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/510599.png,Yes
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1112779.png,No
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/713893.png,Yes
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/527921.png,Yes
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/626403.png,No
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/689879.png,Yes
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1154460.png,Yes
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/669228.png,Yes
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1179819.png,Yes
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/835190.png,Yes
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1483002.png,Yes
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/811114.png,No
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1208688.png,No
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/877632.png,Yes
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/798638.png,No
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/885795.png,No
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/943552.png,Yes
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1433841.png,Yes
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1118605.png,No
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1194747.png,Yes
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1088607.png,No
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/47044.png,Yes
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1260445.png,Yes
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/87171.png,Yes
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/91981.png,Yes
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1137568.png,Yes
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1277062.png,Yes
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/265501.png,No
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1524083.png,Yes
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/137802.png,No
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1173831.png,Yes
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/316929.png,Yes
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1385873.png,Yes
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1282088.png,No
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/333556.png,Yes
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/75007.png,Yes
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/223374.png,Yes
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/610249.png,Yes
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/428218.png,No
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/173614.png,No
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/107074.png,Yes
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/296701.png,No
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/502282.png,Yes
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/454599.png,No
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/300355.png,Yes
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/524676.png,Yes
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/247396.png,No
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/459472.png,Yes
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/696946.png,Yes
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/649106.png,No
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1031732.png,Yes
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/723553.png,Yes
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/662555.png,Yes
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/700804.png,No
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/371021.png,Yes
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1087392.png,No
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/915291.png,Yes
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1258786.png,Yes
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1220981.png,No
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/709512.png,Yes
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1430420.png,Yes
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/746190.png,Yes
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1022528.png,Yes
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1327882.png,Yes
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1480215.png,Yes
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/854954.png,No
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/897304.png,Yes
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1086590.png,No
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/164880.png,No
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1371223.png,Yes
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/933437.png,No
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/992199.png,No
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1092648.png,No
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1095345.png,No
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1387710.png,No
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/258471.png,Yes
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1239592.png,Yes
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1285103.png,Yes
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1413480.png,No
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1131881.png,Yes
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/425933.png,Yes
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1277462.png,No
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1316102.png,No
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1504956.png,No
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1205350.png,No
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/706475.png,No
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/92652.png,No
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1358782.png,Yes
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1274026.png,Yes
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1430995.png,No
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/106097.png,No
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/739192.png,Yes
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/16941.png,No
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/374894.png,Yes
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1349545.png,No
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/856950.png,Yes
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/683593.png,Yes
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/168813.png,No
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1406332.png,No
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/869389.png,No
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/847141.png,Yes
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/363993.png,Yes
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/69470.png,Yes
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1010602.png,No
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/869162.png,No
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/672280.png,Yes
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1211241.png,Yes
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/880961.png,No
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/737728.png,Yes
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1296841.png,No
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/202063.png,No
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/890631.png,No
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/913212.png,Yes
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1521451.png,Yes
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1308424.png,No
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/331661.png,No
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/10847.png,Yes
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1051541.png,Yes
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/586160.png,Yes
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1466360.png,Yes
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/929436.png,No
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/168915.png,No
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/30277.png,Yes
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/933738.png,No
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1195690.png,Yes
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/786858.png,No
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/366034.png,Yes
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1231960.png,No
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1024764.png,Yes
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/947457.png,Yes
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/263996.png,No
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/522795.png,No
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1473566.png,Yes
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1065316.png,Yes
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1242041.png,Yes
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/522830.png,Yes
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1260.png,No
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/491936.png,Yes
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1261205.png,Yes
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/52925.png,No
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1315080.png,Yes
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/712266.png,Yes
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1389102.png,No
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/718310.png,Yes
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/164549.png,No
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1398514.png,Yes
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/739993.png,Yes
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/871428.png,No
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/66094.png,Yes
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1395114.png,Yes
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1196661.png,No
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/81210.png,No
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1421040.png,No
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1229742.png,No
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/314362.png,Yes
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/393908.png,No
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/359512.png,Yes
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/954088.png,Yes
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/624494.png,No
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/425254.png,Yes
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/983028.png,No
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1251574.png,Yes
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/512981.png,Yes
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/634097.png,No
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1254993.png,No
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1359125.png,Yes
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1488371.png,Yes
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/760785.png,Yes
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/57297.png,No
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1305233.png,No
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1450296.png,No
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/805820.png,Yes
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1513783.png,No
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/213231.png,Yes
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1326225.png,No
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/863786.png,Yes
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/70191.png,No
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/908416.png,Yes
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1337352.png,No
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/876491.png,Yes
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/468729.png,Yes
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1041375.png,Yes
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/171928.png,No
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1052105.png,Yes
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/669947.png,Yes
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/226621.png,No
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/210253.png,No
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1473529.png,No
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/354372.png,Yes
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/692353.png,Yes
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/19716.png,Yes
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/233371.png,No
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/813847.png,No
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/387252.png,Yes
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/300264.png,No
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/431967.png,Yes
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/880523.png,Yes
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/511306.png,No
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/885229.png,Yes
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/503867.png,Yes
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/306439.png,No
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/890190.png,No
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/720708.png,Yes
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1118684.png,Yes
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/508026.png,No
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/813564.png,Yes
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/981193.png,Yes
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1258050.png,Yes
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/851130.png,No
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/824654.png,Yes
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1086781.png,No
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1336910.png,Yes
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1053044.png,Yes
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/891865.png,Yes
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1301261.png,Yes
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1401788.png,Yes
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1124365.png,No
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1330738.png,Yes
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/73334.png,Yes
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1128355.png,Yes
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1035882.png,No
https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1344346.png,Yes
